Packet No.,Sending Delay (ms)
3273.0,0.181640625
3274.0,0.3369140625
3275.0,0.49609375
3276.0,0.84814453125
3277.0,0.0
3278.0,0.0
3279.0,0.0
3280.0,0.0
3281.0,0.0
3282.0,0.0
3283.0,0.29443359375
3284.0,0.5400390625
3285.0,0.71630859375
3286.0,0.0
3287.0,0.0
3288.0,0.0
3289.0,0.0
3290.0,0.0
3291.0,0.0
3292.0,0.0
3293.0,0.20166015625
3294.0,0.30078125
3295.0,0.40380859375
3296.0,0.66455078125
3297.0,0.91015625
3298.0,1.0078125
3299.0,1.11279296875
3300.0,1.21533203125
3301.0,1.33984375
3302.0,1.64306640625
3303.0,1.91357421875
3304.0,2.02490234375
3305.0,2.154296875
3306.0,2.4248046875
3307.0,2.53271484375
3308.0,2.630859375
3309.0,2.73095703125
3310.0,2.8720703125
3311.0,3.17138671875
3312.0,3.27197265625
3313.0,3.3828125
3314.0,3.48583984375
3315.0,3.748046875
3316.0,3.8505859375
3317.0,3.953125
3318.0,4.2763671875
3319.0,4.65478515625
3320.0,4.85107421875
3321.0,5.02685546875
3322.0,5.2109375
3323.0,5.51416015625
3324.0,5.677734375
3325.0,6.01318359375
3326.0,6.32568359375
3327.0,6.53271484375
3328.0,6.69140625
3329.0,6.853515625
3330.0,7.173828125
3331.0,7.33642578125
3332.0,7.53173828125
3333.0,8.19482421875
3334.0,8.40283203125
3335.0,8.58837890625
3336.0,8.95166015625
3337.0,9.13671875
3338.0,9.33203125
3339.0,9.685546875
3340.0,10.02294921875
3341.0,10.18701171875
3342.0,10.5556640625
3343.0,11.01220703125
3344.0,11.380859375
3345.0,12.0849609375
3346.0,12.41357421875
3347.0,0.0
3348.0,0.0
3349.0,0.009765625
3350.0,0.7158203125
3351.0,0.9873046875
3352.0,1.28369140625
3353.0,1.81591796875
3354.0,2.10595703125
3355.0,2.4208984375
3356.0,0.0
3357.0,0.0
3358.0,0.0
3359.0,0.07373046875
3360.0,0.3837890625
3361.0,0.66162109375
3362.0,1.26123046875
3363.0,1.5498046875
3364.0,1.8037109375
3365.0,0.0
3366.0,0.0
3367.0,0.0
3368.0,0.0
3369.0,0.0
3370.0,0.0
3371.0,0.0
3372.0,0.0
3373.0,0.376953125
3374.0,0.0
3375.0,0.0
3376.0,0.0
3377.0,0.0
3378.0,0.0
3379.0,0.0
3380.0,0.0
3381.0,0.078125
3382.0,0.18017578125
3383.0,0.0
3384.0,0.0
3385.0,0.0
3386.0,0.0
3387.0,0.0
3388.0,0.0
3389.0,0.0
3390.0,0.0
3391.0,0.0
3392.0,0.0
3393.0,0.0
3394.0,0.0
3395.0,0.0
3396.0,0.0
3397.0,0.0
3398.0,0.0
3399.0,0.0
3400.0,0.11669921875
3401.0,0.0
3402.0,0.0
3403.0,0.0
3404.0,0.0
3405.0,0.02978515625
3406.0,0.19873046875
3407.0,0.3671875
3408.0,0.5458984375
3409.0,0.81884765625
3410.0,0.0
3411.0,0.0
3412.0,0.0
3413.0,0.0
3414.0,0.0
3415.0,0.00830078125
3416.0,0.35302734375
3417.0,0.5205078125
3418.0,0.7099609375
3419.0,0.0
3420.0,0.0
3421.0,0.0
3422.0,0.0
3423.0,0.0
3424.0,0.0
3425.0,0.0
3426.0,0.0546875
3427.0,0.17138671875
3428.0,0.0
3429.0,0.0
3430.0,0.0
3431.0,0.0
3432.0,0.0
3433.0,0.0
3434.0,0.0
3435.0,0.0
3436.0,0.02978515625
3437.0,0.0
3438.0,0.0
3439.0,0.0
3440.0,0.0
3441.0,0.0
3442.0,0.0
3443.0,0.0
3444.0,0.005859375
3445.0,0.1552734375
3446.0,0.0
3447.0,0.0
3448.0,0.0
3449.0,0.0
3450.0,0.0
3451.0,0.0
3452.0,0.0
3453.0,0.2900390625
3454.0,0.50244140625
3455.0,0.0
3456.0,0.0
3457.0,0.0
3458.0,0.0
3459.0,0.0
3460.0,0.005859375
3461.0,0.3232421875
3462.0,0.5
3463.0,0.6650390625
3464.0,0.0
3465.0,0.0
3466.0,0.0
3467.0,0.0
3468.0,0.0
3469.0,0.0
3470.0,0.0
3471.0,0.05322265625
3472.0,0.1884765625
3473.0,0.0
3474.0,0.0
3475.0,0.0
3476.0,0.0
3477.0,0.0
3478.0,0.0
3479.0,0.0
3480.0,0.0
3481.0,0.0
3482.0,0.0048828125
3483.0,0.34814453125
3484.0,0.45556640625
3485.0,0.55029296875
3486.0,0.62060546875
3487.0,0.6904296875
3488.0,0.96044921875
3489.0,1.08837890625
3490.0,1.2822265625
3491.0,1.35888671875
3492.0,1.75048828125
3493.0,2.0810546875
3494.0,2.3701171875
3495.0,2.79541015625
3496.0,3.076171875
3497.0,3.3671875
3498.0,3.7861328125
3499.0,4.00732421875
3500.0,4.23291015625
3501.0,4.6953125
3502.0,4.970703125
3503.0,5.26220703125
3504.0,5.7431640625
3505.0,6.2373046875
3506.0,6.68408203125
3507.0,6.990234375
3508.0,7.287109375
3509.0,7.81103515625
3510.0,8.10693359375
3511.0,8.43408203125
3512.0,9.04638671875
3513.0,9.3603515625
3514.0,9.8955078125
3515.0,10.20849609375
3516.0,10.5341796875
3517.0,11.1025390625
3518.0,11.41796875
3519.0,11.732421875
3520.0,12.6591796875
3521.0,13.28076171875
3522.0,14.38134765625
3523.0,15.40087890625
3524.0,16.64794921875
3525.0,17.26513671875
3526.0,18.27099609375
3527.0,19.0224609375
3528.0,20.0830078125
3529.0,21.10595703125
3530.0,22.0029296875
3531.0,23.3837890625
3532.0,23.88720703125
3533.0,24.77294921875
3534.0,0.0
3535.0,0.0
3536.0,0.0
3537.0,0.46484375
3538.0,0.8095703125
3539.0,1.15576171875
3540.0,1.6884765625
3541.0,2.02392578125
3542.0,2.32177734375
3543.0,0.0
3544.0,0.0
3545.0,0.0
3546.0,0.0107421875
3547.0,0.4560546875
3548.0,0.98046875
3549.0,1.15185546875
3550.0,1.3212890625
3551.0,1.69970703125
3552.0,0.0
3553.0,0.0
3554.0,0.0
3555.0,0.0
3556.0,0.0
3557.0,0.0
3558.0,0.0
3559.0,0.09619140625
3560.0,0.20263671875
3561.0,0.0
3562.0,0.0
3563.0,0.0
3564.0,0.0
3565.0,0.0
3566.0,0.0
3567.0,0.09228515625
3568.0,0.27099609375
3569.0,0.38623046875
3570.0,0.0
3571.0,0.0
3572.0,0.0
3573.0,0.0
3574.0,0.0
3575.0,0.0
3576.0,0.0
3577.0,0.10986328125
3578.0,0.2158203125
3579.0,0.0
3580.0,0.0
3581.0,0.0
3582.0,0.0
3583.0,0.0
3584.0,0.0
3585.0,0.04345703125
3586.0,0.1796875
3587.0,0.291015625
3588.0,0.0
3589.0,0.0
3590.0,0.0
3591.0,0.0
3592.0,0.0
3593.0,0.0
3594.0,0.0
3595.0,0.0
3596.0,0.0
3597.0,0.0
3598.0,0.0
3599.0,0.0
3600.0,0.0
3601.0,0.0
3602.0,0.0
3603.0,0.25341796875
3604.0,0.392578125
3605.0,0.52880859375
3606.0,0.0
3607.0,0.0
3608.0,0.0
3609.0,0.0
3610.0,0.0
3611.0,0.0
3612.0,0.16748046875
3613.0,0.31689453125
3614.0,0.44580078125
3615.0,0.0
3616.0,0.0
3617.0,0.0
3618.0,0.0
3619.0,0.0
3620.0,0.0
3621.0,0.09619140625
3622.0,0.2666015625
3623.0,0.40869140625
3624.0,0.0
3625.0,0.0
3626.0,0.0
3627.0,0.0
3628.0,0.0
3629.0,0.0
3630.0,0.0
3631.0,0.01708984375
3632.0,0.1240234375
3633.0,0.0
3634.0,0.0
3635.0,0.0
3636.0,0.0
3637.0,0.0
3638.0,0.0
3639.0,0.0
3640.0,0.09814453125
3641.0,0.21826171875
3642.0,0.0
3643.0,0.0
3644.0,0.0
3645.0,0.27392578125
3646.0,0.9033203125
3647.0,1.23681640625
3648.0,1.548828125
3649.0,1.99365234375
3650.0,2.28466796875
3651.0,0.0
3652.0,0.0
3653.0,0.0
3654.0,0.0
3655.0,0.0
3656.0,0.12109375
3657.0,0.3701171875
3658.0,0.5458984375
3659.0,0.708984375
3660.0,0.0
3661.0,0.0
3662.0,0.0
3663.0,0.0
3664.0,0.0
3665.0,0.0
3666.0,0.20703125
3667.0,0.3408203125
3668.0,0.478515625
3669.0,0.57861328125
3670.0,0.97802734375
3671.0,1.10205078125
3672.0,1.22998046875
3673.0,1.341796875
3674.0,1.71142578125
3675.0,1.82373046875
3676.0,1.92431640625
3677.0,2.15380859375
3678.0,2.56689453125
3679.0,2.658203125
3680.0,2.72802734375
3681.0,2.79296875
3682.0,2.86376953125
3683.0,3.193359375
3684.0,3.2861328125
3685.0,3.45751953125
3686.0,3.53125
3687.0,3.6015625
3688.0,3.93310546875
3689.0,4.01123046875
3690.0,4.08203125
3691.0,4.17822265625
3692.0,4.7490234375
3693.0,4.9970703125
3694.0,5.17333984375
3695.0,5.56298828125
3696.0,5.7041015625
3697.0,5.8046875
3698.0,5.9091796875
3699.0,6.3671875
3700.0,6.5078125
3701.0,6.6611328125
3702.0,6.7744140625
3703.0,7.1640625
3704.0,7.328125
3705.0,7.47607421875
3706.0,7.59814453125
3707.0,8.1123046875
3708.0,8.27392578125
3709.0,8.4443359375
3710.0,8.796875
3711.0,9.01416015625
3712.0,9.19091796875
3713.0,9.3291015625
3714.0,9.76416015625
3715.0,9.9599609375
3716.0,10.1142578125
3717.0,10.24658203125
3718.0,10.78759765625
3719.0,11.18017578125
3720.0,11.54296875
3721.0,0.0
3722.0,0.0
3723.0,0.44873046875
3724.0,0.7783203125
3725.0,1.16796875
3726.0,1.7490234375
3727.0,2.04736328125
3728.0,2.3388671875
3729.0,2.83203125
3730.0,0.0
3731.0,0.0
3732.0,0.0
3733.0,0.0
3734.0,0.037109375
3735.0,0.326171875
3736.0,0.75390625
3737.0,0.98974609375
3738.0,1.212890625
3739.0,0.0
3740.0,0.0
3741.0,0.0
3742.0,0.0
3743.0,0.0
3744.0,0.0
3745.0,0.0634765625
3746.0,0.17529296875
3747.0,0.2998046875
3748.0,0.0
3749.0,0.0
3750.0,0.0
3751.0,0.1650390625
3752.0,0.65087890625
3753.0,1.07861328125
3754.0,1.46923828125
3755.0,1.77099609375
3756.0,2.0869140625
3757.0,0.0
3758.0,0.0
3759.0,0.0
3760.0,0.0
3761.0,0.0
3762.0,0.0
3763.0,0.09912109375
3764.0,0.2216796875
3765.0,0.3271484375
3766.0,0.0
3767.0,0.0
3768.0,0.0
3769.0,0.0
3770.0,0.0
3771.0,0.0
3772.0,0.0
3773.0,0.1171875
3774.0,0.232421875
3775.0,0.0
3776.0,0.0
3777.0,0.0
3778.0,0.0
3779.0,0.0
3780.0,0.0
3781.0,0.0
3782.0,0.080078125
3783.0,0.2578125
3784.0,0.0
3785.0,0.0
3786.0,0.0
3787.0,0.0
3788.0,0.0
3789.0,0.0
3790.0,0.0
3791.0,0.0
3792.0,0.0234375
3793.0,0.0
3794.0,0.0
3795.0,0.0
3796.0,0.0
3797.0,0.0
3798.0,0.0
3799.0,0.0
3800.0,0.05517578125
3801.0,0.20556640625
3802.0,0.0
3803.0,0.0
3804.0,0.0
3805.0,0.0
3806.0,0.0
3807.0,0.0
3808.0,0.0
3809.0,0.12451171875
3810.0,0.28173828125
3811.0,0.0
3812.0,0.0
3813.0,0.0
3814.0,0.0
3815.0,0.0
3816.0,0.0
3817.0,0.0
3818.0,0.0
3819.0,0.0
3820.0,0.0
3821.0,0.0
3822.0,0.0
3823.0,0.0
3824.0,0.0
3825.0,0.0
3826.0,0.0
3827.0,0.1826171875
3828.0,0.32275390625
3829.0,0.0
3830.0,0.0
3831.0,0.0
3832.0,0.0
3833.0,0.0
3834.0,0.0
3835.0,0.06103515625
3836.0,0.3388671875
3837.0,0.5009765625
3838.0,0.0
3839.0,0.0
3840.0,0.0
3841.0,0.0
3842.0,0.0
3843.0,0.0
3844.0,0.01416015625
3845.0,0.1748046875
3846.0,0.306640625
3847.0,0.0
3848.0,0.0
3849.0,0.0
3850.0,0.0
3851.0,0.0
3852.0,0.0
3853.0,0.173828125
3854.0,0.3203125
3855.0,0.47119140625
3856.0,0.6083984375
3857.0,0.984375
3858.0,1.1328125
3859.0,1.27587890625
3860.0,1.41552734375
3861.0,1.7373046875
3862.0,1.88916015625
3863.0,1.97412109375
3864.0,2.23291015625
3865.0,2.3251953125
3866.0,2.42919921875
3867.0,2.52294921875
3868.0,2.83056640625
3869.0,3.0361328125
3870.0,3.1484375
3871.0,3.20947265625
3872.0,3.4609375
3873.0,3.54736328125
3874.0,3.6220703125
3875.0,3.7001953125
3876.0,3.84326171875
3877.0,4.2021484375
3878.0,4.37255859375
3879.0,4.65869140625
3880.0,4.96923828125
3881.0,5.11669921875
3882.0,5.21923828125
3883.0,5.353515625
3884.0,5.5849609375
3885.0,5.6689453125
3886.0,5.92822265625
3887.0,6.07421875
3888.0,6.369140625
3889.0,6.49951171875
3890.0,6.62890625
3891.0,6.79833984375
3892.0,7.08935546875
3893.0,7.21142578125
3894.0,7.40771484375
3895.0,7.51025390625
3896.0,7.826171875
3897.0,7.96240234375
3898.0,8.10205078125
3899.0,8.23828125
3900.0,8.521484375
3901.0,8.8125
3902.0,8.97314453125
3903.0,9.08935546875
3904.0,9.40771484375
3905.0,9.53515625
3906.0,9.6923828125
3907.0,9.85693359375
3908.0,0.0
3909.0,0.0
3910.0,0.0
3911.0,0.0048828125
3912.0,0.27783203125
3913.0,0.77197265625
3914.0,1.06005859375
3915.0,1.32470703125
3916.0,1.85498046875
3917.0,0.0
3918.0,0.16162109375
3919.0,0.84619140625
3920.0,1.69140625
3921.0,2.337890625
3922.0,3.1943359375
3923.0,3.88330078125
3924.0,4.80908203125
3925.0,5.46533203125
3926.0,0.0
3927.0,0.0
3928.0,0.0
3929.0,0.20849609375
3930.0,0.60009765625
3931.0,1.23828125
3932.0,1.6240234375
3933.0,2.06201171875
3934.0,2.42626953125
3935.0,0.0
3936.0,0.0
3937.0,0.0
3938.0,0.4072265625
3939.0,0.8408203125
3940.0,1.2236328125
3941.0,1.54541015625
3942.0,1.8779296875
3943.0,2.25634765625
3944.0,0.0
3945.0,0.0
3946.0,0.0
3947.0,0.25732421875
3948.0,0.77734375
3949.0,1.16796875
3950.0,1.501953125
3951.0,1.92529296875
3952.0,2.23486328125
3953.0,0.0
3954.0,0.0
3955.0,0.0
3956.0,0.1552734375
3957.0,0.7529296875
3958.0,1.1533203125
3959.0,1.58935546875
3960.0,1.896484375
3961.0,2.2275390625
3962.0,0.0
3963.0,0.0
3964.0,0.0
3965.0,0.0
3966.0,0.3447265625
3967.0,0.64501953125
3968.0,0.96826171875
3969.0,1.32958984375
3970.0,1.6298828125
3971.0,0.0
3972.0,0.0
3973.0,0.0
3974.0,0.36083984375
3975.0,0.82373046875
3976.0,1.384765625
3977.0,1.7900390625
3978.0,2.296875
3979.0,2.62158203125
3980.0,0.0
3981.0,0.0
3982.0,0.0
3983.0,0.09814453125
3984.0,0.4521484375
3985.0,0.92822265625
3986.0,1.3330078125
3987.0,1.82958984375
3988.0,2.18896484375
3989.0,0.0
3990.0,0.0
3991.0,0.0
3992.0,0.0
3993.0,0.00830078125
3994.0,0.1845703125
3995.0,0.341796875
3996.0,0.5234375
3997.0,0.814453125
3998.0,0.0
3999.0,0.0
4000.0,0.0
4001.0,0.0
4002.0,0.0
4003.0,0.0
4004.0,0.07568359375
4005.0,0.1728515625
4006.0,0.44287109375
4007.0,0.0
4008.0,0.0
4009.0,0.0
4010.0,0.0
4011.0,0.0
4012.0,0.0
4013.0,0.0
4014.0,0.20849609375
4015.0,0.57373046875
4016.0,0.0
4017.0,0.0
4018.0,0.0
4019.0,0.0
4020.0,0.0
4021.0,0.0
4022.0,0.0205078125
4023.0,0.13134765625
4024.0,0.2294921875
4025.0,0.0
4026.0,0.0
4027.0,0.0
4028.0,0.0
4029.0,0.0
4030.0,0.0
4031.0,0.0673828125
4032.0,0.2509765625
4033.0,0.4365234375
4034.0,0.0
4035.0,0.0
4036.0,0.0
4037.0,0.0
4038.0,0.0
4039.0,0.0
4040.0,0.0
4041.0,0.017578125
4042.0,0.1298828125
4043.0,0.400390625
4044.0,0.65087890625
4045.0,0.791015625
4046.0,0.90478515625
4047.0,1.169921875
4048.0,1.25390625
4049.0,1.3330078125
4050.0,1.431640625
4051.0,1.52880859375
4052.0,1.77978515625
4053.0,1.8671875
4054.0,1.94287109375
4055.0,2.033203125
4056.0,2.16455078125
4057.0,2.38330078125
4058.0,2.4580078125
4059.0,2.52978515625
4060.0,2.70263671875
4061.0,2.796875
4062.0,2.88671875
4063.0,2.99169921875
4064.0,3.11474609375
4065.0,3.22021484375
4066.0,3.50439453125
4067.0,3.748046875
4068.0,3.88720703125
4069.0,4.01513671875
4070.0,4.23583984375
4071.0,4.62939453125
4072.0,4.8330078125
4073.0,4.96533203125
4074.0,9.56787109375
4075.0,9.8505859375
4076.0,10.01513671875
4077.0,10.13671875
4078.0,10.248046875
4079.0,10.49072265625
4080.0,10.658203125
4081.0,10.8017578125
4082.0,11.0556640625
4083.0,11.2890625
4084.0,11.4326171875
4085.0,11.77294921875
4086.0,12.248046875
4087.0,12.51611328125
4088.0,12.89111328125
4089.0,13.603515625
4090.0,13.85693359375
4091.0,14.2041015625
4092.0,14.8486328125
4093.0,15.17578125
4094.0,15.8583984375
4095.0,16.16845703125
4096.0,0.0
4097.0,0.0
4098.0,0.015625
4099.0,0.35791015625
4100.0,0.6962890625
4101.0,1.3603515625
4102.0,1.70068359375
4103.0,2.04931640625
4104.0,2.66357421875
4105.0,0.0
4106.0,0.0
4107.0,0.0
4108.0,0.09814453125
4109.0,0.41650390625
4110.0,1.01953125
4111.0,1.3671875
4112.0,1.6728515625
4113.0,2.14697265625
4114.0,0.0
4115.0,0.0
4116.0,0.0
4117.0,0.0
4118.0,0.0
4119.0,0.0
4120.0,0.0380859375
4121.0,0.169921875
4122.0,0.3359375
4123.0,0.0
4124.0,0.0
4125.0,0.0
4126.0,0.0
4127.0,0.0
4128.0,0.0
4129.0,0.0
4130.0,0.236328125
4131.0,0.35498046875
4132.0,0.0
4133.0,0.0
4134.0,0.0
4135.0,0.0
4136.0,0.0478515625
4137.0,0.27587890625
4138.0,0.47119140625
4139.0,0.81005859375
4140.0,0.9833984375
4141.0,0.0
4142.0,0.0
4143.0,0.0
4144.0,0.0
4145.0,0.0
4146.0,0.255859375
4147.0,0.45068359375
4148.0,0.62255859375
4149.0,0.7880859375
4150.0,0.0
4151.0,0.0
4152.0,0.0
4153.0,0.0
4154.0,0.0
4155.0,0.0
4156.0,0.0
4157.0,0.16650390625
4158.0,0.27685546875
4159.0,0.0
4160.0,0.0
4161.0,0.0
4162.0,0.0
4163.0,0.0
4164.0,0.0
4165.0,0.0
4166.0,0.02294921875
4167.0,0.12890625
4168.0,0.0
4169.0,0.0
4170.0,0.0
4171.0,0.0
4172.0,0.0
4173.0,0.0
4174.0,0.0
4175.0,0.1171875
4176.0,0.26123046875
4177.0,0.0
4178.0,0.0
4179.0,0.0
4180.0,0.0
4181.0,0.0
4182.0,0.0
4183.0,0.0
4184.0,0.0
4185.0,0.0
4186.0,0.0
4187.0,0.0
4188.0,0.0
4189.0,0.09130859375
4190.0,0.5498046875
4191.0,0.91259765625
4192.0,1.22412109375
4193.0,1.6015625
4194.0,1.955078125
4195.0,0.0
4196.0,0.0
4197.0,0.0
4198.0,0.0
4199.0,0.0
4200.0,0.02197265625
4201.0,0.15185546875
4202.0,0.2666015625
4203.0,0.53369140625
4204.0,0.0
4205.0,0.0
4206.0,0.0
4207.0,0.0
4208.0,0.0
4209.0,0.0
4210.0,0.0
4211.0,0.0
4212.0,0.0
4213.0,0.0
4214.0,0.0
4215.0,0.0
4216.0,0.0
4217.0,0.0
4218.0,0.0
4219.0,0.0
4220.0,0.0107421875
4221.0,0.142578125
4222.0,0.0
4223.0,0.0
4224.0,0.0
4225.0,0.0
4226.0,0.0
4227.0,0.0
4228.0,0.0
4229.0,0.0
4230.0,0.0
4231.0,0.0
4232.0,0.1806640625
4233.0,0.25830078125
4234.0,0.42138671875
4235.0,0.55078125
4236.0,0.68310546875
4237.0,0.7998046875
4238.0,1.02880859375
4239.0,1.22705078125
4240.0,1.2978515625
4241.0,1.3623046875
4242.0,1.43701171875
4243.0,1.51904296875
4244.0,1.6044921875
4245.0,1.68603515625
4246.0,1.76171875
4247.0,2.00048828125
4248.0,2.06298828125
4249.0,2.126953125
4250.0,2.24365234375
4251.0,2.3251953125
4252.0,2.4033203125
4253.0,2.48486328125
4254.0,2.7265625
4255.0,2.7998046875
4256.0,2.8623046875
4257.0,2.923828125
4258.0,2.97802734375
4259.0,3.12646484375
4260.0,3.52685546875
4261.0,3.9052734375
4262.0,4.20263671875
4263.0,4.6015625
4264.0,4.77392578125
4265.0,5.0771484375
4266.0,5.4921875
4267.0,5.607421875
4268.0,5.794921875
4269.0,6.31103515625
4270.0,6.56298828125
4271.0,6.86767578125
4272.0,7.2958984375
4273.0,7.419921875
4274.0,7.58056640625
4275.0,7.87548828125
4276.0,8.45654296875
4277.0,8.61279296875
4278.0,8.93798828125
4279.0,9.35693359375
4280.0,9.53369140625
4281.0,9.64697265625
4282.0,9.92919921875
4283.0,0.0
4284.0,0.0
4285.0,0.0
4286.0,0.16455078125
4287.0,0.484375
4288.0,1.09228515625
4289.0,1.462890625
4290.0,1.78662109375
4291.0,2.345703125
4292.0,0.0
4293.0,0.0
4294.0,0.57373046875
4295.0,1.11083984375
4296.0,1.89453125
4297.0,2.5869140625
4298.0,3.2861328125
4299.0,3.90966796875
4300.0,4.74658203125
4301.0,0.0
4302.0,0.0
4303.0,0.0
4304.0,0.0009765625
4305.0,0.26806640625
4306.0,0.3818359375
4307.0,0.5009765625
4308.0,0.6318359375
4309.0,0.85986328125
4310.0,0.0
4311.0,0.0
4312.0,0.0
4313.0,0.0
4314.0,0.0
4315.0,0.0
4316.0,0.0
4317.0,0.1357421875
4318.0,0.2060546875
4319.0,0.33154296875
4320.0,0.392578125
4321.0,0.7265625
4322.0,0.79931640625
4323.0,0.87255859375
4324.0,1.0029296875
4325.0,1.08544921875
4326.0,1.166015625
4327.0,0.0
4328.0,0.0
4329.0,0.0
4330.0,0.0
4331.0,0.54443359375
4332.0,0.83447265625
4333.0,1.09375
4334.0,1.6484375
4335.0,1.93359375
4336.0,0.0
4337.0,0.0
4338.0,0.0
4339.0,0.0
4340.0,0.0
4341.0,0.0
4342.0,0.0
4343.0,0.0
4344.0,0.0
4345.0,0.0
4346.0,0.0
4347.0,0.0
4348.0,0.0
4349.0,0.0
4350.0,0.0
4351.0,0.0224609375
4352.0,0.16845703125
4353.0,0.30859375
4354.0,0.0
4355.0,0.0
4356.0,0.0
4357.0,0.0
4358.0,0.0
4359.0,0.0
4360.0,0.0
4361.0,0.0
4362.0,0.0
4363.0,0.0
4364.0,0.0
4365.0,0.0
4366.0,0.0
4367.0,0.0
4368.0,0.0
4369.0,0.0
4370.0,0.0576171875
4371.0,0.20166015625
4372.0,0.0
4373.0,0.0
4374.0,0.0
4375.0,0.0
4376.0,0.0
4377.0,0.0
4378.0,0.0
4379.0,0.0
4380.0,0.115234375
4381.0,0.0
4382.0,0.0
4383.0,0.0
4384.0,0.0
4385.0,0.0
4386.0,0.0
4387.0,0.0
4388.0,0.06787109375
4389.0,0.1826171875
4390.0,0.0
4391.0,0.0
4392.0,0.0
4393.0,0.0
4394.0,0.0
4395.0,0.0
4396.0,0.0
4397.0,0.07958984375
4398.0,0.2158203125
4399.0,0.0
4400.0,0.0
4401.0,0.0
4402.0,0.0
4403.0,0.0
4404.0,0.0
4405.0,0.0
4406.0,0.0673828125
4407.0,0.24169921875
4408.0,0.0
4409.0,0.0
4410.0,0.0
4411.0,0.0
4412.0,0.0
4413.0,0.197265625
4414.0,0.4013671875
4415.0,0.58935546875
4416.0,1.04541015625
4417.0,0.0
4418.0,0.0
4419.0,0.0
4420.0,0.0
4421.0,0.0634765625
4422.0,0.32080078125
4423.0,0.43115234375
4424.0,0.82275390625
4425.0,0.93701171875
4426.0,1.15478515625
4427.0,1.259765625
4428.0,1.5908203125
4429.0,1.70263671875
4430.0,1.81298828125
4431.0,2.02001953125
4432.0,2.328125
4433.0,2.43798828125
4434.0,2.66455078125
4435.0,2.77783203125
4436.0,3.06591796875
4437.0,3.18798828125
4438.0,0.0
4439.0,0.0
4440.0,0.0
4441.0,0.0
4442.0,0.27783203125
4443.0,0.5791015625
4444.0,1.0400390625
4445.0,1.19482421875
4446.0,1.35693359375
4447.0,0.0
4448.0,0.0
4449.0,0.0
4450.0,0.0
4451.0,0.0
4452.0,0.0
4453.0,0.0
4454.0,0.0
4455.0,0.09912109375
4456.0,0.0
4457.0,0.0
4458.0,0.0
4459.0,0.0
4460.0,0.0
4461.0,0.0
4462.0,0.0
4463.0,0.0126953125
4464.0,0.11083984375
4465.0,0.0
4466.0,0.0
4467.0,0.0
4468.0,0.0
4469.0,0.0
4470.0,0.0
4471.0,0.0
4472.0,0.033203125
4473.0,0.13427734375
4474.0,0.0
4475.0,0.0
4476.0,0.0
4477.0,0.0
4478.0,0.0
4479.0,0.0
4480.0,0.1171875
4481.0,0.31005859375
4482.0,0.45556640625
4483.0,0.0
4484.0,0.0
4485.0,0.0
4486.0,0.0
4487.0,0.0
4488.0,0.0
4489.0,0.0
4490.0,0.0
4491.0,0.0
4492.0,0.0
4493.0,0.0
4494.0,0.0
4495.0,0.0
4496.0,0.0
4497.0,0.0
4498.0,0.0
4499.0,0.044921875
4500.0,0.15380859375
4501.0,0.0
4502.0,0.0
4503.0,0.0
4504.0,0.0
4505.0,0.0
4506.0,0.0
4507.0,0.0
4508.0,0.0
4509.0,0.0361328125
4510.0,0.0
4511.0,0.0
4512.0,0.0
4513.0,0.0
4514.0,0.0
4515.0,0.0
4516.0,0.0
4517.0,0.0
4518.0,0.01123046875
4519.0,0.0
4520.0,0.0
4521.0,0.0
4522.0,0.0
4523.0,0.0
4524.0,0.0
4525.0,0.0
4526.0,0.0
4527.0,0.2578125
4528.0,0.0
4529.0,0.0
4530.0,0.0
4531.0,0.0
4532.0,0.0
4533.0,0.0
4534.0,0.0
4535.0,0.0
4536.0,0.0
4537.0,0.0
4538.0,0.0
4539.0,0.0
4540.0,0.0
4541.0,0.0
4542.0,0.0
4543.0,0.0
4544.0,0.0
4545.0,0.0
4546.0,0.0
4547.0,0.0
4548.0,0.0
4549.0,0.0
4550.0,0.0
4551.0,0.0
4552.0,0.22705078125
4553.0,0.3837890625
4554.0,0.5390625
4555.0,0.0
4556.0,0.0
4557.0,0.0
4558.0,0.0
4559.0,0.0
4560.0,0.0
4561.0,0.35302734375
4562.0,0.46875
4563.0,0.57470703125
4564.0,0.0
4565.0,0.0
4566.0,0.0
4567.0,0.37060546875
4568.0,0.70068359375
4569.0,1.21484375
4570.0,1.46484375
4571.0,1.85546875
4572.0,2.2421875
4573.0,2.61376953125
4574.0,2.87451171875
4575.0,3.2900390625
4576.0,3.56884765625
4577.0,3.9619140625
4578.0,4.34912109375
4579.0,4.60302734375
4580.0,4.9921875
4581.0,5.400390625
4582.0,5.64892578125
4583.0,6.06982421875
4584.0,6.5634765625
4585.0,6.677734375
4586.0,6.90478515625
4587.0,0.0
4588.0,0.0
4589.0,0.53369140625
4590.0,1.3369140625
4591.0,2.00732421875
4592.0,2.88720703125
4593.0,3.60400390625
4594.0,4.20166015625
4595.0,4.53369140625
4596.0,0.0
4597.0,0.0
4598.0,0.0
4599.0,0.0
4600.0,0.0
4601.0,0.0
4602.0,0.0
4603.0,0.2578125
4604.0,0.39404296875
4605.0,0.0
4606.0,0.0
4607.0,0.0
4608.0,0.0
4609.0,0.0
4610.0,0.0
4611.0,0.0
4612.0,0.0
4613.0,0.0
4614.0,0.0
4615.0,0.0
4616.0,0.0
